student_id,subject_id,evaluation_date,comments,point
OGB/2024/398,subject_7,2024-10-18,Very bad performance,0
OGB/2024/399,subject_5,2024-10-06,Good performance,8
OGB/2024/399,subject_1,2024-10-14,Good performance,8
OGB/2024/399,subject_4,2024-10-17,Fair performance,6
OGB/2024/399,subject_7,2024-09-29,Very bad performance,0
OGB/2024/399,subject_10,2024-09-26,Good performance,8
OGB/2024/399,subject_2,2024-09-18,Fair performance,6
OGB/2024/399,subject_8,2024-09-26,Excellent performance,10
OGB/2024/399,subject_3,2024-10-03,Very bad performance,0
OGB/2024/399,subject_6,2024-09-21,Excellent performance,10
OGB/2024/399,subject_9,2024-10-08,Average performance,4
OGB/2024/400,subject_17,2024-10-18,Excellent performance,10
OGB/2024/400,subject_26,2024-10-16,Very bad performance,0
OGB/2024/400,subject_28,2024-09-18,Fair performance,6
OGB/2024/400,subject_27,2024-09-30,Excellent performance,10
OGB/2024/400,subject_14,2024-09-26,Excellent performance,10
OGB/2024/400,subject_15,2024-09-22,Very bad performance,0
OGB/2024/400,subject_2,2024-10-07,Very bad performance,0
OGB/2024/400,subject_18,2024-10-02,Fair performance,6
OGB/2024/400,subject_24,2024-10-03,Very bad performance,0
OGB/2024/401,subject_4,2024-10-17,Very bad performance,0
OGB/2024/401,subject_3,2024-09-21,Very bad performance,0
OGB/2024/401,subject_1,2024-09-20,Fair performance,6
OGB/2024/401,subject_5,2024-09-28,Very bad performance,0
OGB/2024/401,subject_8,2024-10-08,Good performance,8
OGB/2024/401,subject_9,2024-09-24,Below average performance,2
OGB/2024/401,subject_10,2024-10-12,Below average performance,2
OGB/2024/401,subject_7,2024-09-28,Very bad performance,0
OGB/2024/401,subject_6,2024-09-30,Fair performance,6
OGB/2024/402,subject_26,2024-09-25,Very bad performance,0
OGB/2024/402,subject_14,2024-09-29,Excellent performance,10
OGB/2024/402,subject_25,2024-10-01,Average performance,4
OGB/2024/402,subject_21,2024-10-18,Excellent performance,10
OGB/2024/402,subject_22,2024-10-18,Very bad performance,0
OGB/2024/402,subject_13,2024-10-08,Excellent performance,10
OGB/2024/402,subject_15,2024-10-08,Good performance,8
OGB/2024/402,subject_18,2024-09-18,Excellent performance,10
OGB/2024/403,subject_16,2024-09-23,Good performance,8
OGB/2024/403,subject_6,2024-10-18,Excellent performance,10
OGB/2024/403,subject_21,2024-10-13,Fair performance,6
OGB/2024/403,subject_24,2024-10-02,Excellent performance,10
OGB/2024/403,subject_2,2024-10-09,Excellent performance,10
OGB/2024/403,subject_14,2024-10-15,Fair performance,6
OGB/2024/403,subject_15,2024-10-13,Excellent performance,10
OGB/2024/403,subject_18,2024-10-12,Very bad performance,0
OGB/2024/403,subject_17,2024-10-02,Excellent performance,10
OGB/2024/403,subject_25,2024-10-04,Very bad performance,0
OGB/2024/404,subject_5,2024-09-21,Good performance,8
OGB/2024/404,subject_4,2024-10-13,Excellent performance,10
OGB/2024/404,subject_9,2024-10-15,Excellent performance,10
OGB/2024/404,subject_10,2024-10-16,Excellent performance,10
OGB/2024/404,subject_1,2024-09-20,Below average performance,2
OGB/2024/404,subject_8,2024-10-16,Excellent performance,10
OGB/2024/404,subject_3,2024-10-11,Excellent performance,10
OGB/2024/404,subject_7,2024-09-23,Excellent performance,10
OGB/2024/405,subject_2,2024-09-30,Below average performance,2
OGB/2024/405,subject_29,2024-10-15,Good performance,8
OGB/2024/405,subject_17,2024-10-11,Below average performance,2
OGB/2024/405,subject_28,2024-09-23,Excellent performance,10
OGB/2024/405,subject_13,2024-10-10,Excellent performance,10
OGB/2024/405,subject_25,2024-10-02,Excellent performance,10
OGB/2024/405,subject_15,2024-10-02,Excellent performance,10
OGB/2024/405,subject_21,2024-09-24,Very bad performance,0
OGB/2024/405,subject_24,2024-09-18,Fair performance,6
OGB/2024/405,subject_18,2024-09-21,Below average performance,2
OGB/2024/406,subject_13,2024-09-26,Below average performance,2
OGB/2024/406,subject_22,2024-09-22,Very bad performance,0
OGB/2024/406,subject_15,2024-10-12,Excellent performance,10
OGB/2024/406,subject_18,2024-09-25,Excellent performance,10
OGB/2024/406,subject_16,2024-09-20,Excellent performance,10
OGB/2024/406,subject_5,2024-10-03,Below average performance,2
OGB/2024/406,subject_24,2024-10-16,Good performance,8
OGB/2024/406,subject_29,2024-09-29,Excellent performance,10
OGB/2024/406,subject_23,2024-10-09,Excellent performance,10
OGB/2024/406,subject_1,2024-10-04,Fair performance,6
OGB/2024/407,subject_3,2024-10-07,Good performance,8
OGB/2024/407,subject_4,2024-09-26,Very bad performance,0
OGB/2024/407,subject_9,2024-09-23,Good performance,8
OGB/2024/407,subject_8,2024-09-24,Very bad performance,0
OGB/2024/407,subject_2,2024-10-09,Excellent performance,10
OGB/2024/407,subject_5,2024-09-25,Excellent performance,10
OGB/2024/407,subject_7,2024-09-28,Very bad performance,0
OGB/2024/407,subject_6,2024-10-05,Excellent performance,10
OGB/2024/407,subject_10,2024-10-18,Very bad performance,0
OGB/2024/407,subject_1,2024-10-16,Below average performance,2
OGB/2024/408,subject_6,2024-10-04,Very bad performance,0
OGB/2024/408,subject_2,2024-10-01,Fair performance,6
OGB/2024/408,subject_5,2024-10-04,Excellent performance,10
OGB/2024/408,subject_3,2024-10-15,Excellent performance,10
OGB/2024/408,subject_10,2024-09-24,Excellent performance,10
OGB/2024/408,subject_8,2024-10-03,Fair performance,6
OGB/2024/408,subject_7,2024-10-05,Excellent performance,10
OGB/2024/408,subject_1,2024-09-22,Excellent performance,10
OGB/2024/409,subject_27,2024-09-20,Good performance,8
OGB/2024/409,subject_22,2024-10-16,Excellent performance,10
OGB/2024/409,subject_1,2024-10-16,Good performance,8
OGB/2024/409,subject_28,2024-10-18,Below average performance,2
OGB/2024/409,subject_23,2024-09-20,Below average performance,2
OGB/2024/409,subject_21,2024-09-25,Very bad performance,0
OGB/2024/409,subject_2,2024-10-17,Very bad performance,0
OGB/2024/409,subject_5,2024-10-13,Below average performance,2
OGB/2024/409,subject_29,2024-10-04,Excellent performance,10
OGB/2024/409,subject_6,2024-09-30,Fair performance,6
OGB/2024/410,subject_8,2024-09-18,Excellent performance,10
OGB/2024/410,subject_9,2024-10-14,Below average performance,2
OGB/2024/410,subject_3,2024-10-17,Fair performance,6
OGB/2024/410,subject_2,2024-09-28,Fair performance,6
OGB/2024/410,subject_7,2024-09-28,Excellent performance,10
OGB/2024/410,subject_6,2024-10-16,Below average performance,2
OGB/2024/410,subject_10,2024-10-06,Fair performance,6
OGB/2024/410,subject_1,2024-09-23,Excellent performance,10
OGB/2024/411,subject_4,2024-10-11,Below average performance,2
OGB/2024/411,subject_5,2024-10-05,Below average performance,2
OGB/2024/411,subject_3,2024-10-14,Very bad performance,0
OGB/2024/411,subject_7,2024-10-14,Excellent performance,10
OGB/2024/411,subject_2,2024-09-30,Fair performance,6
OGB/2024/411,subject_10,2024-10-13,Fair performance,6
OGB/2024/411,subject_8,2024-10-18,Good performance,8
OGB/2024/411,subject_9,2024-10-14,Average performance,4
OGB/2024/412,subject_8,2024-09-27,Average performance,4
OGB/2024/412,subject_3,2024-10-03,Good performance,8
OGB/2024/412,subject_5,2024-09-19,Excellent performance,10
OGB/2024/412,subject_2,2024-10-04,Fair performance,6
OGB/2024/412,subject_7,2024-10-02,Fair performance,6
OGB/2024/412,subject_4,2024-10-02,Fair performance,6
OGB/2024/412,subject_6,2024-10-09,Excellent performance,10
OGB/2024/412,subject_10,2024-10-06,Good performance,8
OGB/2024/412,subject_9,2024-09-27,Fair performance,6
OGB/2024/412,subject_1,2024-10-10,Fair performance,6
OGB/2024/413,subject_17,2024-10-05,Very bad performance,0
OGB/2024/413,subject_15,2024-10-05,Good performance,8
OGB/2024/413,subject_27,2024-09-26,Good performance,8
OGB/2024/413,subject_6,2024-09-28,Excellent performance,10
OGB/2024/413,subject_22,2024-09-21,Good performance,8
OGB/2024/413,subject_1,2024-10-03,Fair performance,6
OGB/2024/413,subject_28,2024-09-19,Very bad performance,0
OGB/2024/413,subject_23,2024-10-01,Average performance,4
OGB/2024/414,subject_23,2024-09-23,Fair performance,6
OGB/2024/414,subject_14,2024-09-28,Fair performance,6
OGB/2024/414,subject_15,2024-10-14,Good performance,8
OGB/2024/414,subject_28,2024-09-27,Excellent performance,10
OGB/2024/414,subject_25,2024-10-17,Excellent performance,10
OGB/2024/414,subject_1,2024-10-11,Below average performance,2
OGB/2024/414,subject_18,2024-10-11,Very bad performance,0
OGB/2024/414,subject_16,2024-10-11,Excellent performance,10
OGB/2024/414,subject_29,2024-09-18,Excellent performance,10
OGB/2024/415,subject_16,2024-10-07,Very bad performance,0
OGB/2024/415,subject_29,2024-09-24,Below average performance,2
OGB/2024/415,subject_25,2024-09-27,Fair performance,6
OGB/2024/415,subject_28,2024-10-02,Excellent performance,10
OGB/2024/415,subject_5,2024-10-03,Excellent performance,10
OGB/2024/415,subject_1,2024-09-24,Very bad performance,0
OGB/2024/415,subject_18,2024-09-18,Good performance,8
OGB/2024/415,subject_26,2024-09-21,Excellent performance,10
OGB/2024/415,subject_14,2024-10-11,Excellent performance,10
OGB/2024/416,subject_23,2024-10-11,Excellent performance,10
OGB/2024/416,subject_24,2024-10-12,Excellent performance,10
OGB/2024/416,subject_17,2024-09-22,Very bad performance,0
OGB/2024/416,subject_14,2024-09-22,Very bad performance,0
OGB/2024/416,subject_5,2024-10-01,Very bad performance,0
OGB/2024/416,subject_15,2024-09-21,Fair performance,6
OGB/2024/416,subject_6,2024-10-08,Below average performance,2
OGB/2024/416,subject_25,2024-10-12,Excellent performance,10
OGB/2024/417,subject_5,2024-10-14,Average performance,4
OGB/2024/417,subject_8,2024-10-05,Excellent performance,10
OGB/2024/417,subject_10,2024-10-11,Fair performance,6
OGB/2024/417,subject_7,2024-09-22,Excellent performance,10
OGB/2024/417,subject_3,2024-10-07,Good performance,8
OGB/2024/417,subject_6,2024-10-10,Fair performance,6
OGB/2024/417,subject_2,2024-09-26,Below average performance,2
OGB/2024/417,subject_1,2024-10-11,Fair performance,6
OGB/2024/417,subject_4,2024-09-19,Excellent performance,10
OGB/2024/418,subject_10,2024-09-18,Very bad performance,0
OGB/2024/418,subject_8,2024-10-15,Below average performance,2
OGB/2024/418,subject_6,2024-10-01,Below average performance,2
OGB/2024/418,subject_3,2024-09-28,Average performance,4
OGB/2024/418,subject_7,2024-09-19,Excellent performance,10
OGB/2024/418,subject_9,2024-10-10,Fair performance,6
OGB/2024/418,subject_5,2024-10-17,Very bad performance,0
OGB/2024/418,subject_1,2024-10-17,Below average performance,2
OGB/2024/418,subject_2,2024-10-04,Very bad performance,0
OGB/2024/419,subject_5,2024-09-20,Very bad performance,0
OGB/2024/419,subject_4,2024-10-17,Excellent performance,10
OGB/2024/419,subject_3,2024-10-06,Fair performance,6
OGB/2024/419,subject_2,2024-09-25,Excellent performance,10
OGB/2024/419,subject_1,2024-10-17,Below average performance,2
OGB/2024/419,subject_10,2024-10-02,Very bad performance,0
OGB/2024/419,subject_7,2024-09-19,Fair performance,6
OGB/2024/419,subject_6,2024-09-23,Excellent performance,10
OGB/2024/419,subject_9,2024-10-10,Very bad performance,0
OGB/2024/420,subject_8,2024-10-05,Fair performance,6
OGB/2024/420,subject_5,2024-10-05,Excellent performance,10
OGB/2024/420,subject_10,2024-10-08,Very bad performance,0
OGB/2024/420,subject_9,2024-10-02,Excellent performance,10
OGB/2024/420,subject_6,2024-09-27,Excellent performance,10
OGB/2024/420,subject_4,2024-09-30,Excellent performance,10
OGB/2024/420,subject_7,2024-09-28,Good performance,8
OGB/2024/420,subject_3,2024-10-10,Fair performance,6
OGB/2024/420,subject_1,2024-10-04,Excellent performance,10
OGB/2024/421,subject_4,2024-10-05,Excellent performance,10
OGB/2024/421,subject_6,2024-09-29,Good performance,8
OGB/2024/421,subject_5,2024-10-04,Good performance,8
OGB/2024/421,subject_9,2024-10-05,Excellent performance,10
OGB/2024/421,subject_8,2024-09-25,Very bad performance,0
OGB/2024/421,subject_7,2024-09-28,Below average performance,2
OGB/2024/421,subject_2,2024-10-12,Below average performance,2
OGB/2024/421,subject_10,2024-10-13,Below average performance,2
OGB/2024/421,subject_1,2024-09-28,Good performance,8
OGB/2024/421,subject_3,2024-10-10,Fair performance,6
OGB/2024/422,subject_2,2024-10-12,Average performance,4
OGB/2024/422,subject_9,2024-10-03,Good performance,8
OGB/2024/422,subject_5,2024-10-11,Excellent performance,10
OGB/2024/422,subject_3,2024-09-21,Average performance,4
OGB/2024/422,subject_8,2024-09-22,Very bad performance,0
OGB/2024/422,subject_4,2024-10-10,Good performance,8
OGB/2024/422,subject_10,2024-10-04,Excellent performance,10
OGB/2024/422,subject_1,2024-09-28,Excellent performance,10
OGB/2024/422,subject_7,2024-09-19,Good performance,8
OGB/2024/423,subject_26,2024-10-16,Excellent performance,10
OGB/2024/423,subject_17,2024-10-09,Below average performance,2
OGB/2024/423,subject_22,2024-10-11,Below average performance,2
OGB/2024/423,subject_15,2024-09-30,Excellent performance,10
OGB/2024/423,subject_21,2024-10-06,Excellent performance,10
OGB/2024/423,subject_23,2024-09-30,Excellent performance,10
OGB/2024/423,subject_6,2024-10-07,Excellent performance,10
OGB/2024/423,subject_1,2024-10-09,Excellent performance,10
OGB/2024/424,subject_24,2024-09-30,Average performance,4
OGB/2024/424,subject_25,2024-10-10,Very bad performance,0
OGB/2024/424,subject_22,2024-09-20,Excellent performance,10
OGB/2024/424,subject_15,2024-10-15,Good performance,8
OGB/2024/424,subject_28,2024-09-29,Fair performance,6
OGB/2024/424,subject_1,2024-10-06,Excellent performance,10
OGB/2024/424,subject_29,2024-10-17,Fair performance,6
OGB/2024/424,subject_14,2024-10-10,Excellent performance,10
OGB/2024/424,subject_26,2024-09-25,Fair performance,6
OGB/2024/425,subject_6,2024-10-10,Good performance,8
OGB/2024/425,subject_1,2024-09-20,Fair performance,6
OGB/2024/425,subject_17,2024-10-03,Very bad performance,0
OGB/2024/425,subject_28,2024-10-04,Below average performance,2
OGB/2024/425,subject_16,2024-09-28,Very bad performance,0
OGB/2024/425,subject_22,2024-09-22,Good performance,8
OGB/2024/425,subject_21,2024-10-02,Good performance,8
OGB/2024/425,subject_23,2024-10-16,Fair performance,6
OGB/2024/426,subject_9,2024-09-28,Fair performance,6
OGB/2024/426,subject_7,2024-10-01,Fair performance,6
OGB/2024/426,subject_4,2024-10-02,Excellent performance,10
OGB/2024/426,subject_2,2024-09-26,Excellent performance,10
OGB/2024/426,subject_8,2024-10-05,Average performance,4
OGB/2024/426,subject_10,2024-10-12,Fair performance,6
OGB/2024/426,subject_1,2024-10-05,Below average performance,2
OGB/2024/426,subject_6,2024-10-04,Excellent performance,10
OGB/2024/426,subject_3,2024-10-05,Excellent performance,10
OGB/2024/426,subject_5,2024-09-30,Good performance,8
OGB/2024/427,subject_28,2024-10-11,Good performance,8
OGB/2024/427,subject_5,2024-10-03,Below average performance,2
OGB/2024/427,subject_18,2024-10-15,Very bad performance,0
OGB/2024/427,subject_14,2024-09-19,Very bad performance,0
OGB/2024/427,subject_24,2024-10-15,Average performance,4
OGB/2024/427,subject_6,2024-09-28,Fair performance,6
OGB/2024/427,subject_27,2024-10-14,Very bad performance,0
OGB/2024/427,subject_22,2024-10-01,Excellent performance,10
OGB/2024/427,subject_15,2024-10-09,Fair performance,6
OGB/2024/428,subject_27,2024-10-02,Average performance,4
OGB/2024/428,subject_15,2024-10-15,Below average performance,2
OGB/2024/428,subject_29,2024-10-09,Fair performance,6
OGB/2024/428,subject_21,2024-09-26,Good performance,8
OGB/2024/428,subject_14,2024-10-11,Average performance,4
OGB/2024/428,subject_18,2024-09-28,Excellent performance,10
OGB/2024/428,subject_26,2024-09-25,Below average performance,2
OGB/2024/428,subject_5,2024-10-16,Good performance,8
OGB/2024/428,subject_25,2024-09-26,Good performance,8
OGB/2024/429,subject_25,2024-10-14,Good performance,8
OGB/2024/429,subject_14,2024-10-14,Average performance,4
OGB/2024/429,subject_18,2024-10-13,Excellent performance,10
OGB/2024/429,subject_5,2024-09-22,Very bad performance,0
OGB/2024/429,subject_24,2024-10-10,Excellent performance,10
OGB/2024/429,subject_21,2024-10-13,Below average performance,2
OGB/2024/429,subject_13,2024-10-04,Below average performance,2
OGB/2024/429,subject_6,2024-09-20,Very bad performance,0
OGB/2024/429,subject_26,2024-10-08,Very bad performance,0
OGB/2024/429,subject_17,2024-10-12,Very bad performance,0
OGB/2024/430,subject_26,2024-09-23,Excellent performance,10
OGB/2024/430,subject_27,2024-09-26,Very bad performance,0
OGB/2024/430,subject_13,2024-09-24,Excellent performance,10
OGB/2024/430,subject_6,2024-10-02,Excellent performance,10
OGB/2024/430,subject_25,2024-09-27,Average performance,4
OGB/2024/430,subject_5,2024-10-16,Excellent performance,10
OGB/2024/430,subject_2,2024-10-10,Very bad performance,0
OGB/2024/430,subject_24,2024-09-25,Fair performance,6
OGB/2024/430,subject_1,2024-10-05,Below average performance,2
OGB/2024/430,subject_28,2024-10-17,Good performance,8
OGB/2024/431,subject_1,2024-10-05,Good performance,8
OGB/2024/431,subject_5,2024-10-06,Very bad performance,0
OGB/2024/431,subject_10,2024-10-06,Fair performance,6
OGB/2024/431,subject_8,2024-10-13,Good performance,8
OGB/2024/431,subject_3,2024-10-01,Fair performance,6
OGB/2024/431,subject_6,2024-10-11,Excellent performance,10
OGB/2024/431,subject_9,2024-09-26,Good performance,8
OGB/2024/431,subject_7,2024-09-19,Excellent performance,10
OGB/2024/431,subject_2,2024-10-05,Below average performance,2
OGB/2024/431,subject_4,2024-10-05,Excellent performance,10
OGB/2024/432,subject_23,2024-09-25,Very bad performance,0
OGB/2024/432,subject_26,2024-10-02,Fair performance,6
OGB/2024/432,subject_22,2024-10-15,Excellent performance,10
OGB/2024/432,subject_21,2024-10-11,Average performance,4
OGB/2024/432,subject_1,2024-10-18,Fair performance,6
OGB/2024/432,subject_28,2024-10-05,Excellent performance,10
OGB/2024/432,subject_14,2024-10-02,Good performance,8
OGB/2024/432,subject_18,2024-10-15,Excellent performance,10
OGB/2024/432,subject_17,2024-09-20,Good performance,8
OGB/2024/432,subject_15,2024-10-18,Good performance,8
OGB/2024/433,subject_9,2024-09-27,Average performance,4
OGB/2024/433,subject_8,2024-09-26,Good performance,8
OGB/2024/433,subject_10,2024-10-10,Average performance,4
OGB/2024/433,subject_4,2024-10-07,Very bad performance,0
OGB/2024/433,subject_7,2024-10-11,Fair performance,6
OGB/2024/433,subject_2,2024-10-04,Very bad performance,0
OGB/2024/433,subject_1,2024-09-26,Excellent performance,10
OGB/2024/433,subject_5,2024-10-08,Excellent performance,10
OGB/2024/433,subject_6,2024-10-06,Excellent performance,10
OGB/2024/434,subject_6,2024-09-22,Below average performance,2
OGB/2024/434,subject_3,2024-09-18,Below average performance,2
OGB/2024/434,subject_1,2024-10-13,Excellent performance,10
OGB/2024/434,subject_4,2024-09-22,Very bad performance,0
OGB/2024/434,subject_8,2024-10-02,Very bad performance,0
OGB/2024/434,subject_9,2024-10-01,Good performance,8
OGB/2024/434,subject_7,2024-10-10,Good performance,8
OGB/2024/434,subject_5,2024-10-03,Below average performance,2
OGB/2024/434,subject_10,2024-09-20,Good performance,8
OGB/2024/434,subject_2,2024-10-17,Good performance,8
OGB/2024/435,subject_4,2024-09-20,Excellent performance,10
OGB/2024/435,subject_8,2024-10-18,Very bad performance,0
OGB/2024/435,subject_9,2024-09-23,Very bad performance,0
OGB/2024/435,subject_1,2024-10-13,Good performance,8
OGB/2024/435,subject_7,2024-10-11,Excellent performance,10
OGB/2024/435,subject_5,2024-10-18,Good performance,8
OGB/2024/435,subject_2,2024-10-15,Very bad performance,0
OGB/2024/435,subject_3,2024-10-10,Below average performance,2
OGB/2024/435,subject_10,2024-10-15,Good performance,8
OGB/2024/436,subject_2,2024-10-17,Fair performance,6
OGB/2024/436,subject_5,2024-10-16,Below average performance,2
OGB/2024/436,subject_9,2024-09-25,Excellent performance,10
OGB/2024/436,subject_6,2024-09-25,Fair performance,6
OGB/2024/436,subject_10,2024-09-26,Excellent performance,10
OGB/2024/436,subject_1,2024-10-02,Good performance,8
OGB/2024/436,subject_3,2024-09-27,Very bad performance,0
OGB/2024/436,subject_8,2024-10-07,Good performance,8
OGB/2024/436,subject_4,2024-10-04,Very bad performance,0
OGB/2024/437,subject_21,2024-10-16,Below average performance,2
OGB/2024/437,subject_5,2024-10-13,Very bad performance,0
OGB/2024/437,subject_17,2024-09-23,Good performance,8
OGB/2024/437,subject_25,2024-10-13,Excellent performance,10
OGB/2024/437,subject_24,2024-10-16,Very bad performance,0
OGB/2024/437,subject_26,2024-10-15,Below average performance,2
OGB/2024/437,subject_13,2024-09-19,Very bad performance,0
OGB/2024/437,subject_6,2024-09-18,Good performance,8
OGB/2024/437,subject_16,2024-09-22,Good performance,8
OGB/2024/437,subject_15,2024-09-18,Excellent performance,10
OGB/2024/438,subject_22,2024-09-24,Good performance,8
OGB/2024/438,subject_5,2024-10-05,Very bad performance,0
OGB/2024/438,subject_1,2024-10-09,Excellent performance,10
OGB/2024/438,subject_2,2024-09-25,Below average performance,2
OGB/2024/438,subject_27,2024-09-18,Below average performance,2
OGB/2024/438,subject_15,2024-10-18,Good performance,8
OGB/2024/438,subject_14,2024-09-29,Excellent performance,10
OGB/2024/438,subject_28,2024-09-21,Excellent performance,10
OGB/2024/438,subject_17,2024-10-18,Very bad performance,0
OGB/2024/439,subject_5,2024-10-05,Below average performance,2
OGB/2024/439,subject_27,2024-09-20,Good performance,8
OGB/2024/439,subject_13,2024-09-18,Good performance,8
OGB/2024/439,subject_18,2024-10-06,Excellent performance,10
OGB/2024/439,subject_17,2024-10-17,Below average performance,2
OGB/2024/439,subject_21,2024-10-01,Excellent performance,10
OGB/2024/439,subject_23,2024-09-19,Good performance,8
OGB/2024/439,subject_24,2024-10-12,Fair performance,6
OGB/2024/439,subject_6,2024-10-15,Very bad performance,0
OGB/2024/439,subject_16,2024-10-04,Good performance,8
OGB/2024/440,subject_14,2024-09-19,Good performance,8
OGB/2024/440,subject_6,2024-09-27,Very bad performance,0
OGB/2024/440,subject_23,2024-10-17,Excellent performance,10
OGB/2024/440,subject_5,2024-09-19,Very bad performance,0
OGB/2024/440,subject_17,2024-09-24,Fair performance,6
OGB/2024/440,subject_1,2024-10-16,Below average performance,2
OGB/2024/440,subject_22,2024-09-25,Excellent performance,10
OGB/2024/440,subject_25,2024-10-09,Good performance,8
OGB/2024/440,subject_13,2024-10-06,Good performance,8
OGB/2024/441,subject_28,2024-09-27,Below average performance,2
OGB/2024/441,subject_26,2024-10-07,Average performance,4
OGB/2024/441,subject_17,2024-10-06,Good performance,8
OGB/2024/441,subject_1,2024-10-06,Fair performance,6
OGB/2024/441,subject_2,2024-09-29,Good performance,8
OGB/2024/441,subject_13,2024-10-07,Excellent performance,10
OGB/2024/441,subject_14,2024-10-06,Below average performance,2
OGB/2024/441,subject_25,2024-10-05,Excellent performance,10
OGB/2024/441,subject_6,2024-10-06,Average performance,4
OGB/2024/442,subject_8,2024-09-25,Very bad performance,0
OGB/2024/442,subject_7,2024-10-13,Good performance,8
OGB/2024/442,subject_6,2024-10-15,Average performance,4
OGB/2024/442,subject_10,2024-10-16,Very bad performance,0
OGB/2024/442,subject_5,2024-10-11,Average performance,4
OGB/2024/442,subject_9,2024-09-30,Fair performance,6
OGB/2024/442,subject_4,2024-10-13,Below average performance,2
OGB/2024/442,subject_3,2024-10-17,Very bad performance,0
OGB/2024/442,subject_1,2024-09-20,Very bad performance,0
OGB/2024/442,subject_2,2024-10-10,Excellent performance,10
OGB/2024/443,subject_23,2024-10-07,Good performance,8
OGB/2024/443,subject_13,2024-09-22,Very bad performance,0
OGB/2024/443,subject_22,2024-09-24,Below average performance,2
OGB/2024/443,subject_26,2024-10-05,Excellent performance,10
OGB/2024/443,subject_21,2024-09-28,Fair performance,6
OGB/2024/443,subject_14,2024-09-24,Good performance,8
OGB/2024/443,subject_17,2024-10-17,Good performance,8
OGB/2024/443,subject_24,2024-10-08,Excellent performance,10
OGB/2024/444,subject_1,2024-09-24,Average performance,4
OGB/2024/444,subject_18,2024-10-14,Good performance,8
OGB/2024/444,subject_14,2024-09-28,Below average performance,2
OGB/2024/444,subject_5,2024-10-05,Excellent performance,10
OGB/2024/444,subject_2,2024-10-17,Excellent performance,10
OGB/2024/444,subject_24,2024-10-04,Fair performance,6
OGB/2024/444,subject_27,2024-10-13,Below average performance,2
OGB/2024/444,subject_21,2024-09-19,Excellent performance,10
OGB/2024/444,subject_28,2024-10-05,Excellent performance,10
OGB/2024/444,subject_16,2024-10-11,Excellent performance,10
OGB/2024/445,subject_8,2024-10-16,Excellent performance,10
OGB/2024/445,subject_3,2024-10-12,Very bad performance,0
OGB/2024/445,subject_7,2024-09-28,Very bad performance,0
OGB/2024/445,subject_9,2024-10-04,Very bad performance,0
OGB/2024/445,subject_2,2024-09-24,Excellent performance,10
OGB/2024/445,subject_1,2024-09-23,Very bad performance,0
OGB/2024/445,subject_4,2024-10-18,Fair performance,6
OGB/2024/445,subject_5,2024-09-30,Fair performance,6
OGB/2024/445,subject_10,2024-09-25,Excellent performance,10
OGB/2024/446,subject_6,2024-09-26,Fair performance,6
OGB/2024/446,subject_27,2024-10-12,Fair performance,6
OGB/2024/446,subject_25,2024-09-19,Good performance,8
OGB/2024/446,subject_14,2024-10-04,Average performance,4
OGB/2024/446,subject_26,2024-10-12,Below average performance,2
OGB/2024/446,subject_15,2024-09-29,Below average performance,2
OGB/2024/446,subject_21,2024-10-07,Excellent performance,10
OGB/2024/446,subject_1,2024-09-24,Very bad performance,0
OGB/2024/447,subject_24,2024-09-29,Excellent performance,10
OGB/2024/447,subject_21,2024-10-13,Very bad performance,0
OGB/2024/447,subject_1,2024-10-11,Average performance,4
OGB/2024/447,subject_2,2024-10-04,Very bad performance,0
OGB/2024/447,subject_29,2024-09-20,Very bad performance,0
OGB/2024/447,subject_22,2024-09-18,Below average performance,2
OGB/2024/447,subject_18,2024-10-17,Good performance,8
OGB/2024/447,subject_15,2024-09-22,Excellent performance,10
OGB/2024/447,subject_25,2024-09-24,Good performance,8
OGB/2024/448,subject_3,2024-10-05,Excellent performance,10
OGB/2024/448,subject_2,2024-09-29,Fair performance,6
OGB/2024/448,subject_6,2024-10-18,Very bad performance,0
OGB/2024/448,subject_10,2024-10-08,Excellent performance,10
OGB/2024/448,subject_7,2024-10-05,Fair performance,6
OGB/2024/448,subject_1,2024-09-20,Fair performance,6
OGB/2024/448,subject_4,2024-10-15,Excellent performance,10
OGB/2024/448,subject_9,2024-10-02,Fair performance,6
OGB/2024/448,subject_5,2024-10-18,Very bad performance,0
OGB/2024/448,subject_8,2024-09-30,Good performance,8
OGB/2024/449,subject_21,2024-09-26,Excellent performance,10
OGB/2024/449,subject_13,2024-10-06,Very bad performance,0
OGB/2024/449,subject_6,2024-09-29,Below average performance,2
OGB/2024/449,subject_23,2024-10-11,Excellent performance,10
OGB/2024/449,subject_16,2024-10-03,Fair performance,6
OGB/2024/449,subject_26,2024-10-15,Fair performance,6
OGB/2024/449,subject_5,2024-10-11,Excellent performance,10
OGB/2024/449,subject_27,2024-10-06,Excellent performance,10
OGB/2024/450,subject_7,2024-09-24,Good performance,8
OGB/2024/450,subject_9,2024-09-21,Below average performance,2
OGB/2024/450,subject_4,2024-10-17,Good performance,8
OGB/2024/450,subject_3,2024-09-27,Fair performance,6
OGB/2024/450,subject_2,2024-09-24,Below average performance,2
OGB/2024/450,subject_6,2024-09-25,Fair performance,6
OGB/2024/450,subject_1,2024-09-29,Average performance,4
OGB/2024/450,subject_10,2024-09-21,Good performance,8
OGB/2024/451,subject_2,2024-10-06,Fair performance,6
OGB/2024/451,subject_1,2024-10-10,Excellent performance,10
